Factor	Value	Class	Observed	Expected	Ratio	P-value	AdjP
Both	WSB/EiJ_F	PAM_0002417x591	20	7.816228974971377	2.5587786724317705	7.82719518408248e-12	3.566070125867978e-08
Both	CBA/J_M	PAM_0000349x667	22	7.851604197419675	2.8019751692564947	8.013837168454445e-12	3.651104213947845e-08
Both	CBA/J_M	MA:0000216	14	1.5396795142623878	9.092801372178393	8.077202701827741e-12	3.679973550952719e-08
Both	PWD/PhJ_M	PAM_0000346x181	18	0.9033555561199572	19.92570907219811	8.35818486330053e-12	3.807989023719721e-08
Strain	P/J	PAM_0000002x554	20	3.69009009009009	5.419921875	8.805922118931228e-12	4.011978117385068e-08
Strain	P/J	MA:0000002	20	3.69009009009009	5.419921875	8.805922118931228e-12	4.011978117385068e-08
Strain	NON/ShiLtJ	PAM_0001247x613	48	18.954948631783346	2.5323202363901105	8.91505854707015e-12	4.06170067404516e-08
Strain	NON/ShiLtJ	MPATH:613	48	19.411921925551887	2.472707245788871	8.91505854707015e-12	4.06170067404516e-08
Both	CBA/J_M	MA:0000349	26	9.122085654595978	2.850225374380302	9.162895780370799e-12	4.174615317536936e-08
Both	NOD.B10Sn-H2<b>/J_M	PAM_0002535x34	6	0.08648648648648649	69.375	9.373860894570697e-12	4.2707310235664093e-08
Both	NOD.B10Sn-H2<b>/J_M	MA:0002535	6	0.18703355675557642	32.07980484401021	9.373860894570697e-12	4.2707310235664093e-08
Strain	C57BL/10J	PAM_0001876x555	16	2.60493757501521	6.142181737275058	9.954557905801153e-12	4.5352965818830053e-08
Both	NOD.B10Sn-H2<b>/J_M	PAM_0000124x214	32	8.92947763190338	3.5836362796486427	1.0845053417810124e-11	4.941006337154292e-08
Strain	C57L/J	PAM_0000253x141	8	0.31537450722733246	25.366666666666667	1.0947962398546778e-11	4.987891668777912e-08
Strain	129S1/SvImJ	MPATH:68	26	3.822191697696753	6.802379905661865	1.1228535650048273e-11	5.1157208421619933e-08
Strain	NON/ShiLtJ	PAM_0001247x474	40	19.398672632789854	2.0619967539628163	1.1322215536552548e-11	5.158401398453341e-08
Both	NOD.B10Sn-H2<b>/J_F	MPATH:613	20	7.746371727244934	2.5818538929209347	1.350779572242577e-11	6.154151731137182e-08
Both	NOD.B10Sn-H2<b>/J_F	PAM_0001247x613	20	7.580199620420008	2.6384529433925157	1.350779572242577e-11	6.154151731137182e-08
Both	C57BR/cdJ_M	PAM_0000273x751	8	0.2702702702702703	29.599999999999998	1.3679391187426742e-11	6.232330624991624e-08
Both	C57BL/6J_F	PAM_0001876x127	8	1.1935127631638158	6.702902764770818	1.3679391187426742e-11	6.232330624991624e-08
Strain	PWD/PhJ	PAM_0001702x44	10	0.3968134306413238	25.200759923468702	1.4046450099553605e-11	6.399562665356622e-08
Strain	PWD/PhJ	PAM_0000384x760	20	3.743793306480229	5.34217526522671	1.4491765371240136e-11	6.602448303137006e-08
Strain	PWD/PhJ	MPATH:760	20	3.743793306480229	5.34217526522671	1.4491765371240136e-11	6.602448303137006e-08
Both	NZW/LacJ_F	MPATH:837	11	0.6672207029631472	16.48629898794907	1.5622386306722298e-11	7.117559201342679e-08
Both	NZW/LacJ_F	PAM_0000358x837	11	0.6672207029631472	16.48629898794907	1.5622386306722298e-11	7.117559201342679e-08
Both	NZW/LaCJ_F	MPATH:837	11	0.6672207029631472	16.48629898794907	1.5622386306722298e-11	7.117559201342679e-08
Both	NZW/LaCJ_F	PAM_0000358x837	11	0.6672207029631472	16.48629898794907	1.5622386306722298e-11	7.117559201342679e-08
Both	RIIIS/J_F	MPATH:637	14	1.463063063063063	9.568965517241379	1.5667607128524733e-11	7.138161807755868e-08
Both	LP/J_M	MPATH:662	14	1.3484594136867227	10.382218298824167	1.6192343565272063e-11	7.377231728337952e-08
Both	RIIIS/J_M	PAM_0000356x633	26	2.145040741775477	12.120981897285306	1.7904286659754087e-11	8.157193002183961e-08
Both	NOD.B10Sn-H2<b>/J_F	MPATH:626	8	0.12738792204667576	62.800302190883905	1.837675446044688e-11	8.372449332179597e-08
Both	LP/J_F	PAM_0000253x555	30	4.326844276828875	6.933459602569027	1.8746109539804703e-11	8.540727506335023e-08
Both	BALB/cByJ_M	PAM_0000093x181	10	0.5513513513513514	18.137254901960784	1.9511739382005133e-11	8.889548462441539e-08
Sex	M	MA:0000402	68	32.78281867810093	2.074257270788747	2.01962227366217e-11	9.201399078804845e-08
Strain	CBA/J	MA:0000276	26	10.619351539781865	2.44836042037027	2.0922943849630643e-11	9.532493217891721e-08
Both	RIIIS/J_M	MPATH:633	28	2.27094904166538	12.329646982948791	2.236319527977482e-11	1.0188671769465409e-07
Strain	BUB/BnJ	MA:0000046	12	1.225497655561175	9.791940397066698	2.236319527977482e-11	1.0188671769465409e-07
Strain	RIIIS/J	PAM_0000356x633	30	4.586667079780545	6.540697085308269	2.336343409664113e-11	1.0644380574429699e-07
Both	DBA/2J_F	PAM_0002938x614	6	0.09461235216819974	63.416666666666664	2.362018658658639e-11	1.0761357008848759e-07
Strain	C57BR/cdJ	MPATH:555	48	24.077000689260835	1.9936037972291807	2.4300245227554345e-11	1.1071191725673759e-07
Strain	BALB/cByJ	PAM_0000093x181	14	1.4702702702702704	9.522058823529411	2.447614936950946e-11	1.115133365274851e-07
Sex	M	MPATH:608	140	78.12491095305758	1.7920020425254746	2.4623193108461346e-11	1.121832678021499e-07
Both	NOD.B10Sn-H2<b>/J_M	MA:0000124	32	10.04688183506309	3.185067817591094	2.612886366549138e-11	1.1904310285997872e-07
Both	C57L/J_F	MPATH:738	34	11.283106835569821	3.013354432913417	2.6780536027628688e-11	1.220121221418763e-07
Strain	C3H/HeJ	MA:0000116	70	31.418899137930403	2.227958391944186	2.7982143793706225e-11	1.2748664712412556e-07
Strain	RIIIS/J	MPATH:743	32	6.929997916514955	4.6176060058749	2.95727192461365e-11	1.347333088853979e-07
Strain	RIIIS/J	PAM_0000358x743	32	6.929997916514955	4.6176060058749	2.95727192461365e-11	1.347333088853979e-07
Both	C57BL/10J_F	MPATH:43	26	7.9486987597836585	3.2709756383707322	3.0031049955581736e-11	1.3682146359763039e-07
Both	KK/HlJ_F	MPATH:492	44	19.43322560670469	2.264163494547168	3.004279237740313e-11	1.3687496207144867e-07
Both	KK/HlJ_F	PAM_0000368x492	44	19.408000381479464	2.2671063033360213	3.004279237740313e-11	1.3687496207144867e-07
Strain	C57L/J	PAM_0002417x591	60	19.77557123444504	3.0340463640055138	3.1056187703166726e-11	1.414919911756276e-07
Both	MRL/MpJ_F	PAM_0002417x591	32	8.394960572741644	3.81181063600271	3.20530567345436e-11	1.4603372648258062e-07
Strain	NON/ShiLtJ	MPATH:34	24	13.198762681779328	1.8183522636657146	3.442871478902134e-11	1.5685722457878122e-07
Both	C57BL/10J_F	MA:0000736	12	0.8304020620284165	14.450831168082237	3.449563372574772e-11	1.5716210725450662e-07
Both	A/J_M	MPATH:14	74	35.81409825676184	2.0662254140666105	3.518229524637152e-11	1.6029053714246864e-07
Strain	KK/HlJ	PAM_0000284x213	20	3.673771196039264	5.443997171506553	3.656729378195719e-11	1.6660059047059697e-07
Both	NON/ShiLtJ_F	MA:0002587	10	0.6988743173741049	14.308724403513938	3.72019117242355e-11	1.6949190981561693e-07
Strain	WSB/EiJ	PAM_0000110x195	14	1.5063063063063062	9.294258373205743	3.914003379683132e-11	1.7832199397836347e-07
Both	NON/ShiLtJ_F	PAM_0000145x214	8	0.2810810810810811	28.46153846153846	3.926171169218573e-11	1.788763584695982e-07
Strain	LP/J	MA:0002477	24	6.00310417140685	3.9979316224951513	4.029172285037577e-11	1.83569089306312e-07
Strain	LP/J	PAM_0002477x181	24	5.448648648648649	4.404761904761904	4.029172285037577e-11	1.83569089306312e-07
Strain	NOD.B10Sn-H2<b>/J	PAM_0001657x474	8	0.517749160274028	15.451497778897135	4.215611758632484e-11	1.9206327172329596e-07
Both	A/J_F	PAM_0000072x181	18	3.1317545287169826	5.74757690455843	4.313380867176061e-11	1.9651763230854133e-07
Strain	DBA/2J	MA:0000273	14	1.1562648702114577	12.107952391081188	4.42057177849153e-11	2.014012502280741e-07
Both	PWD/PhJ_M	MA:0000233	6	0.10810810810810811	55.5	4.537098504914588e-11	2.0671020788390862e-07
Both	PWD/PhJ_M	PAM_0000233x44	6	0.10810810810810811	55.5	4.537098504914588e-11	2.0671020788390862e-07
Both	C57BL/10J_M	MA:0000285	18	3.215172070888234	5.598456195542673	4.614849556877533e-11	2.102525458113404e-07
Both	C57BL/10J_M	PAM_0000285x34	18	3.1783783783783783	5.663265306122449	4.614849556877533e-11	2.102525458113404e-07
Both	A/J_F	MA:0000072	20	4.3323578014430675	4.616423877394935	4.744420243218451e-11	2.1615578628103263e-07
Both	LP/J_F	MPATH:215	22	5.116542340817755	4.299778744034361	4.757543676060163e-11	2.16753689881301e-07
Strain	C57L/J	MPATH:647	90	48.74893697473545	1.8461941036097518	4.801127998376983e-11	2.1873939160605536e-07
Strain	C57L/J	PAM_0000368x647	90	48.74893697473545	1.8461941036097518	4.801127998376983e-11	2.1873939160605536e-07
Both	SJL/J_F	MA:0000134	8	0.9194445852521085	8.70090501191698	4.8025026667578814e-11	2.1880202149748908e-07
Both	SJL/J_F	PAM_0001586x214	8	0.45653657338267234	17.523240122307442	4.8025026667578814e-11	2.1880202149748908e-07
Strain	RIIIS/J	PAM_0000384x760	18	4.21805604838238	4.267368615669055	4.979104467614184e-11	2.268479995445022e-07
Strain	RIIIS/J	MPATH:760	18	4.21805604838238	4.267368615669055	4.979104467614184e-11	2.268479995445022e-07
Sex	F	MA:0000176	42	22.85610714572139	1.8375832652614383	5.1602681495036433e-11	2.3510181689138598e-07
Sex	F	PAM_0000145x624	38	19.384297056700618	1.9603496525485018	5.1602681495036433e-11	2.3510181689138598e-07
Sex	F	PAM_0000176x270	40	20.541567086374208	1.947271103115259	5.1602681495036433e-11	2.3510181689138598e-07
Both	KK/HlJ_M	PAM_0001876x181	26	4.64792542655017	5.593893536131448	5.1831349209186474e-11	2.3614362699705357e-07
Both	MRL/MpJ_F	MA:0000120	42	6.546987182614988	6.415164537289414	5.3042861834311984e-11	2.416632785171254e-07
Strain	RIIIS/J	MPATH:268	10	0.6558558558558558	15.247252747252748	5.4895012283078204e-11	2.501016759617043e-07
Strain	MRL/MpJ	PAM_0000356x633	35	4.968948470964014	7.043743803044457	5.5986775289425195e-11	2.550757482186212e-07
Both	SJL/J_F	MPATH:516	19	4.207221248094775	4.516044885589054	6.199607588378239e-11	2.8245412172651256e-07
Both	SJL/J_F	PAM_0002434x513	19	4.168645580438988	4.557835304866375	6.199607588378239e-11	2.8245412172651256e-07
Both	SJL/J_F	MPATH:513	21	4.2843725834063475	4.901534493366511	6.199607588378239e-11	2.8245412172651256e-07
Both	SJL/J_F	PAM_0002434x516	19	4.168645580438988	4.557835304866375	6.199607588378239e-11	2.8245412172651256e-07
Both	C57BL/10J_F	MPATH:147	6	0.19686756401605285	30.477341607735603	6.611391939307674e-11	3.012150167548576e-07
Both	NON/ShiLtJ_F	PAM_0002587x34	6	0.25748723413127195	23.30212610439974	6.611391939307674e-11	3.012150167548576e-07
Both	C57BL/10J_F	PAM_0000358x147	6	0.1536243207728096	39.05631588681339	6.611391939307674e-11	3.012150167548576e-07
Both	BALB/cByJ_M	MA:0000093	10	0.6874328334268988	14.546875729152083	6.846359082413758e-11	3.119201197947708e-07
Both	129S1/SvImJ_M	PAM_0001613x270	22	2.0533205661472778	10.714352333829405	6.95572479274389e-11	3.169028215574116e-07
Both	C3H/HeJ_F	MA:0000253	32	10.779893410296168	2.968489462932531	7.249982006923431e-11	3.303091802354315e-07
Strain	C57BL/6J	PAM_0000285x34	26	6.583783783783784	3.949096880131363	7.391160195655755e-11	3.367412585140762e-07
Strain	C57BL/6J	MA:0000285	28	6.662627410590617	4.202546274085872	7.391160195655755e-11	3.367412585140762e-07
Strain	129S1/SvImJ	MA:0002784	24	4.110521451939311	5.838675282591456	7.518023030387865e-11	3.425211292644711e-07
Strain	C57BLKS/J	MPATH:789	8	0.4036036036036036	19.821428571428573	7.646757323795804e-11	3.4838626367213685e-07
Strain	NOD.B10Sn-H2<b>/J	MA:0001657	16	1.4102200087842904	11.345747401352739	7.912914412351297e-11	3.6051238062672507e-07
Both	C57L/J_F	MPATH:736	30	6.054529978103911	4.9549676206897	8.36915603702742e-11	3.8129874904696927e-07
Both	SJL/J_F	MA:0000139	28	3.8944627224645627	7.189695214820428	8.436836414004724e-11	3.843822670220552e-07
Strain	AKR/J	MPATH:513	16	1.7186506899792169	9.30962882294219	8.518971739469784e-11	3.8812435245024335e-07
Strain	AKR/J	PAM_0002434x513	16	1.6830423813738755	9.506593640820336	8.518971739469784e-11	3.8812435245024335e-07
Strain	AKR/J	MPATH:516	16	1.694911817575656	9.440019140869438	8.518971739469784e-11	3.8812435245024335e-07
Strain	AKR/J	PAM_0002434x516	16	1.6830423813738755	9.506593640820336	8.518971739469784e-11	3.8812435245024335e-07
Both	LP/J_M	MPATH:14	50	24.253352118773613	2.0615706956770263	8.862458011257246e-11	4.0377358699288017e-07
Both	PL/J_F	MA:0000390	6	0.09461235216819974	63.416666666666664	8.998418995114378e-11	4.0996796941741106e-07
Strain	KK/HlJ	MA:0000253	48	20.39114895508552	2.3539625013640477	9.133081788930784e-11	4.161032063036865e-07
Strain	KK/HlJ	MA:0000061	16	3.189446486067752	5.016544428599677	9.146339937667204e-11	4.167072475601178e-07
Both	WSB/EiJ_F	MA:0002417	22	9.526965499054388	2.3092347717836956	9.149272128227975e-11	4.1684083816206656e-07
Both	129S1/SvImJ_M	PAM_0000253x555	30	5.687209983782118	5.27499425650701	9.221583234482238e-11	4.2013533216301076e-07
Both	C3H/HeJ_F	MA:0000276	22	7.276581491086067	3.023397735179681	9.260620920182238e-11	4.2191388912350277e-07
Both	BTBR T<+> tf/J_M	PAM_0001551x474	12	0.6694184547454297	17.92600714087488	9.271873179481027e-11	4.224265420571556e-07
Strain	129S1/SvImJ	MPATH:280	22	4.720285068248274	4.660735460234466	9.29623488509278e-11	4.2353646136482706e-07
Strain	129S1/SvImJ	PAM_0001247x280	22	4.720285068248274	4.660735460234466	9.29623488509278e-11	4.2353646136482706e-07
Strain	DBA/2J	PAM_0000273x613	8	0.3560830860534125	22.466666666666665	9.386210902543984e-11	4.2763576871990393e-07
Both	C3H/HeJ_F	MPATH:697	14	0.7304695618853548	19.165754099138304	9.386210902543984e-11	4.2763576871990393e-07
Both	NOD.B10Sn-H2<b>/J_F	PAM_0000110x800	12	2.574847709046425	4.660469804811916	9.503115451604204e-11	4.329619399750875e-07
Both	AKR/J_F	PAM_0000350x213	6	0.1420900969753214	42.22672886937431	9.786734783290762e-11	4.458836367267271e-07
Strain	SJL/J	PAM_0001586x214	10	0.5777732719325267	17.307827284138916	9.833908494872332e-11	4.4803287102638344e-07
Strain	SJL/J	MA:0000134	10	1.3255477526446928	7.544051114000459	9.833908494872332e-11	4.4803287102638344e-07
Both	NON/ShiLtJ_F	MPATH:738	40	13.034185194525524	3.0688531276048128	9.929518728292565e-11	4.5238887326100926e-07
Both	129S1/SvImJ_M	PAM_0001613x68	18	1.0530637399937128	17.092982424888607	1.0420128599995788e-10	4.7474105901580813e-07
Strain	AKR/J	PAM_0001038x554	6	0.12614980289093297	47.56250000000001	1.0601812893534175e-10	4.83018595429417e-07
Strain	AKR/J	MA:0001038	6	0.12614980289093297	47.56250000000001	1.0601812893534175e-10	4.83018595429417e-07
Strain	C57L/J	MA:0000368	118	88.06495403563605	1.339920077085949	1.0662165209871084e-10	4.857682469617266e-07
Both	LP/J_F	MPATH:759	12	1.5119752685301686	7.936637754442584	1.0897726728452126e-10	4.965004297482789e-07
Both	LP/J_F	PAM_0000145x759	12	1.5119752685301686	7.936637754442584	1.0897726728452126e-10	4.965004297482789e-07
Both	LP/J_F	MA:0000253	40	9.554812058302312	4.186372244260255	1.100801631410331e-10	5.015252232705468e-07
Both	129S1/SvImJ_M	MA:0000253	50	14.866908724701648	3.3631739405868593	1.100801631410331e-10	5.015252232705468e-07
Strain	RIIIS/J	MPATH:633	32	4.850269973081204	6.597570893496376	1.111522473259138e-10	5.064096388168633e-07
Strain	CBA/J	MPATH:608	20	6.963251518167157	2.8722213965444023	1.132917898228606e-10	5.161573944329529e-07
Both	C3H/HeJ_F	MPATH:736	38	6.45892698517817	5.883330170352091	1.1794968171713753e-10	5.373787499032786e-07
Both	129S1/SvImJ_M	MA:0001613	24	6.463971358561874	3.7128877386207355	1.190038176909388e-10	5.421813933999172e-07
Both	PWD/PhJ_F	PAM_0000346x181	12	1.1329049806112237	10.592238718489677	1.190038176909388e-10	5.421813933999172e-07
Strain	SM/J	PAM_0001324x644	24	6.799945409951765	3.5294400988684176	1.2838260006755134e-10	5.84911125907764e-07
Both	KK/HlJ_M	PAM_0000402x614	6	0.13243835162363415	45.30409754004577	1.2960834222910671e-10	5.904956071958101e-07
Strain	NOD.B10Sn-H2<b>/J	MPATH:626	8	0.17995562327906542	44.45540436151881	1.3711694041815816e-10	6.247047805451286e-07
Both	C57BR/cdJ_M	MPATH:751	8	0.32432432432432434	24.666666666666664	1.4517250481502088e-10	6.614059319372351e-07
Both	KK/HlJ_M	MPATH:754	8	0.5097315613417728	15.694535333345849	1.4662006531682722e-10	6.680010175834649e-07
Both	KK/HlJ_M	PAM_0000141x754	8	0.5097315613417728	15.694535333345849	1.4662006531682722e-10	6.680010175834649e-07
Strain	BALB/cByJ	MA:0000093	14	1.9281097120859734	7.260997604152801	1.5089341107143686e-10	6.874703808414664e-07
Strain	129S1/SvImJ	MA:0001613	42	11.236911626686132	3.73768179330126	1.5239164054440535e-10	6.942963143203107e-07
Sex	M	MPATH:353	94	56.31725957114775	1.6691153070267242	1.56767991426507e-10	7.142349689391659e-07
Sex	M	PAM_0000358x353	94	56.31725957114775	1.6691153070267242	1.56767991426507e-10	7.142349689391659e-07
Both	NON/ShiLtJ_F	MA:0001247	52	25.514429727028332	2.038062404542578	1.602691358870211e-10	7.301861831012682e-07
Both	C3H/HeJ_M	PAM_0000253x213	22	4.817789203514686	4.566409834608476	1.6535204196300337e-10	7.533439031834434e-07
Strain	MRL/MpJ	PAM_0000127x214	24	4.3728689286970015	5.488387690401542	1.6670554110152685e-10	7.595104452585564e-07
Both	C57L/J_F	MA:0000253	34	9.952962137164556	3.4160684559467307	1.6706278778483292e-10	7.611380611476988e-07
Both	AKR/J_F	MA:0002434	14	1.5914870719067915	8.796804100473357	1.718619007200315e-10	7.830028196804634e-07
Both	C57BL/10J_M	MPATH:34	36	7.308419756159533	4.925825445324103	1.750990257183215e-10	7.977511611726727e-07
Both	BALB/cByJ_M	MA:0000347	20	2.969394184305066	6.735380605818976	1.8011046797037897e-10	8.205832920730466e-07
Strain	DBA/2J	PAM_0000368x725	30	11.022671289186144	2.7216633076440986	1.834548452491485e-10	8.358202749551206e-07
Strain	DBA/2J	MPATH:725	30	11.022671289186144	2.7216633076440986	1.834548452491485e-10	8.358202749551206e-07
Both	DBA/2J_M	PAM_0002466x579	6	0.12674645736406576	47.33860121049093	1.874514557419894e-10	8.540288323605037e-07
Strain	PWD/PhJ	PAM_0001586x474	8	0.354796320630749	22.548148148148147	1.896635955399427e-10	8.64107341279979e-07
Strain	MRL/MpJ	MPATH:633	35	5.160479292192601	6.7823157536844	1.9466935328788573e-10	8.869135735796074e-07
Both	SWR/J_F	MA:0000154	12	1.4154839788922695	8.477665716422287	1.9575599983274969e-10	8.918643352380076e-07
Strain	C57BL/10J	PAM_0001876x181	34	8.33802672151245	4.077703410601768	2.278073200137676e-10	1.0378901499827253e-06
Sex	F	MPATH:591	448	394.4333627902326	1.135806557616819	2.2996781126846456e-10	1.0477333481391245e-06
Strain	SM/J	PAM_0002900x181	14	1.7410172655254676	8.041275797327932	2.33556365792429e-10	1.0640828025503065e-06
Strain	RIIIS/J	MA:0000358	54	26.732689065377976	2.0199988062531444	2.3460597739820664e-10	1.0688648330262295e-06
Both	C57L/J_F	MPATH:43	28	7.931011036147569	3.5304452197056575	2.4631563907384066e-10	1.122214051620418e-06
Both	NOD.B10Sn-H2<b>/J_F	MPATH:800	12	2.6072801414788573	4.60249737229754	2.691459231082968e-10	1.2262288256814004e-06
Both	129S1/SvImJ_F	PAM_0000813x214	6	0.14054054054054055	42.69230769230769	2.694985007189075e-10	1.2278351692753426e-06
Both	129S1/SvImJ_F	MA:0000813	6	0.14054054054054055	42.69230769230769	2.694985007189075e-10	1.2278351692753426e-06
Both	KK/HlJ_F	PAM_0000129x594	26	5.696016125694248	4.564593818952899	2.715810429941739e-10	1.2373232318814562e-06
Both	NOD.B10Sn-H2<b>/J_F	PAM_0000116x696	36	12.80872100259366	2.81058506877543	2.833781839373956e-10	1.2910710060187744e-06
Both	NOD.B10Sn-H2<b>/J_F	MPATH:696	36	12.80872100259366	2.81058506877543	2.833781839373956e-10	1.2910710060187744e-06
Strain	CBA/J	PAM_0000349x667	38	17.028051338673393	2.231611782476601	2.930430632066021e-10	1.335104195969279e-06
Both	MRL/MpJ_F	MPATH:859	12	1.4477809408858278	8.28854674151034	2.930553180512799e-10	1.3351600290416311e-06
Strain	SJL/J	MA:0000139	32	5.562176924580611	5.7531431369225645	3.009439288014724e-10	1.3711005396195083e-06
Strain	C3H/HeJ	MPATH:213	64	34.64990925019234	1.8470466845348157	3.1941101190238817e-10	1.4552365702272805e-06
Both	C57BLKS/J_F	PAM_0000380x214	14	2.18055997797007	6.420369144366715	3.317209523478194e-10	1.5113206588966653e-06
Strain	C57BL/6J	MPATH:34	42	15.484943105682644	2.7123121934227123	3.3491681968955893e-10	1.5258810305056305e-06
Both	SJL/J_F	MA:0001586	10	1.0506712626288226	9.517724863797635	3.405922193467351e-10	1.5517381513437252e-06
Strain	CBA/J	MA:0000349	42	19.68898110415012	2.1331728532741128	3.558376981236004e-10	1.6211965526511236e-06
Both	DBA/2J_M	MA:0000273	8	0.611725078193921	13.07777020294719	3.588952303460681e-10	1.6351266694566862e-06
Both	SJL/J_F	MPATH:737	18	2.0496769438931284	8.781871725507653	3.615826017154023e-10	1.6473703334153728e-06
Both	SJL/J_F	PAM_0000276x737	18	2.0496769438931284	8.781871725507653	3.615826017154023e-10	1.6473703334153728e-06
Both	C57BL/10J_F	MA:0000339	10	1.3162148778115588	7.597543659912717	3.903243914681038e-10	1.7783179275286808e-06
Strain	SM/J	MA:0001324	24	7.131806870526422	3.3652061021428756	3.975488939085157e-10	1.8112327606471977e-06
Both	129S1/SvImJ_F	MA:0001613	18	4.772940268124256	3.7712602691074357	4.012242312137761e-10	1.8279775974099638e-06
Strain	129S1/SvImJ	MPATH:608	30	7.38908157583413	4.060044498373723	4.187212568733941e-10	1.9076940463151833e-06
Both	SM/J_M	MPATH:800	16	2.840780396004079	5.632255144574374	4.1892956013597115e-10	1.9086430759794847e-06
Both	SM/J_M	PAM_0000110x800	16	2.793933549157232	5.726693107939619	4.1892956013597115e-10	1.9086430759794847e-06
Both	NON/ShiLtJ_F	PAM_0000368x647	62	26.09017491895011	2.376373488970649	4.2925438476933074e-10	1.955682977009071e-06
Both	NON/ShiLtJ_F	MPATH:647	62	26.09017491895011	2.376373488970649	4.2925438476933074e-10	1.955682977009071e-06
Strain	SWR/J	PAM_0000346x34	8	0.43493463790199693	18.39356837291636	4.3460290790665295e-10	1.980050848422711e-06
Both	C57L/J_M	PAM_0000158x554	6	0.15135135135135136	39.64285714285714	4.4099754663093955e-10	2.0091848224505605e-06
Both	BALB/cByJ_M	MPATH:14	44	16.00528334711609	2.7490922244702487	4.4113048945901697e-10	2.0097905099752814e-06
Both	NOD.B10Sn-H2<b>/J_M	MPATH:14	38	11.695972255609153	3.2489817152033655	4.4113048945901697e-10	2.0097905099752814e-06
Strain	NOD.B10Sn-H2<b>/J	MPATH:725	26	11.50945880079575	2.259011518265515	4.444450835933552e-10	2.0248918008513263e-06
Strain	NOD.B10Sn-H2<b>/J	PAM_0000368x725	26	11.50945880079575	2.259011518265515	4.444450835933552e-10	2.0248918008513263e-06
Both	LP/J_F	MA:0001459	24	6.567663939728652	3.6542673651160626	4.5035053672439256e-10	2.0517970453163327e-06
Both	KK/HlJ_F	MPATH:594	26	5.814281565904498	4.471747662250566	4.538800242014962e-10	2.0678773902620166e-06
Both	RIIIS/J_M	MPATH:837	16	1.4497567212416096	11.036334417747815	4.591417961821129e-10	2.0918500234057062e-06
Both	RIIIS/J_M	PAM_0000358x837	16	1.4497567212416096	11.036334417747815	4.591417961821129e-10	2.0918500234057062e-06
Strain	C57L/J	MA:0000394	12	0.9523489651620294	12.600423205120364	4.630330141106124e-10	2.1095784122879503e-06
Strain	C57L/J	MPATH:141	8	0.7077316475476791	11.303719464461349	4.630330141106124e-10	2.1095784122879503e-06
Strain	129S1/SvImJ	PAM_0000163x752	12	1.3023262421422737	9.214281039335035	4.630330141106124e-10	2.1095784122879503e-06
Both	KK/HlJ_F	MA:0000129	52	20.320222469114455	2.5590271011568375	4.928105795929921e-10	2.2452450006256718e-06
Strain	MRL/MpJ	PAM_0002417x591	40	16.85135099655117	2.373696922471467	5.310539542552557e-10	2.4194818155869448e-06
Both	DBA/2J_M	MPATH:725	18	5.122332778193995	3.514023937809512	5.404516435255579e-10	2.462297687902442e-06
Both	DBA/2J_M	PAM_0000368x725	18	5.122332778193995	3.514023937809512	5.404516435255579e-10	2.462297687902442e-06
Strain	BALB/cByJ	PAM_0000093x555	12	1.2108108108108109	9.910714285714285	5.637633705379546e-10	2.568505916170921e-06
Both	BUB/BnJ_F	PAM_0001247x613	24	7.4713236685060425	3.2122821958801597	5.895364490491716e-10	2.685928061868026e-06
Both	BUB/BnJ_F	MPATH:613	24	7.595952748624737	3.159577316268226	5.895364490491716e-10	2.685928061868026e-06
Both	BALB/cByJ_M	PAM_0000347x662	6	0.808985901329647	7.416692911629753	5.971607007945345e-10	2.720664152819899e-06
Strain	KK/HlJ	PAM_0000389x34	18	1.2490834062000982	14.410566909025507	6.075508925910686e-10	2.7680018666449087e-06
Both	P/J_F	MPATH:696	24	6.019996257384982	3.986713441982326	6.721508384896378e-10	3.06231922015879e-06
Both	P/J_F	PAM_0000116x696	24	6.019996257384982	3.986713441982326	6.721508384896378e-10	3.06231922015879e-06
Sex	F	MPATH:803	62	34.11785141298471	1.817230494661331	6.860072826841284e-10	3.1254491799088888e-06
Both	129S1/SvImJ_M	MPATH:847	6	0.16216216216216217	37.0	6.950504811031111e-10	3.166649991905774e-06
Both	FVB/NJ_M	PAM_0000116x43	20	1.8582574245363719	10.76277147391994	6.976155886701048e-10	3.1783366219809974e-06
Both	129S1/SvImJ_F	PAM_0000422x644	6	0.1735846555172992	34.565267201293885	7.195112545168597e-10	3.2780932755788126e-06
Both	BTBR T<+> tf/J_F	MA:0000335	6	0.17360387093324778	34.561441330458884	7.200036558473907e-10	3.2803366560407124e-06
Strain	NZO/H1LtJ	MA:0000165	22	6.449676185112535	3.4110239597425833	7.267089048256889e-10	3.3108857703858385e-06
Strain	C57BL/10J	MPATH:43	42	17.943260593323565	2.3407116996131467	7.272593141038792e-10	3.3133934350572737e-06
Strain	C57L/J	PAM_0000403x214	38	11.454767314837424	3.317396063626573	7.492438167709374e-10	3.4135548292083906e-06
Strain	NON/ShiLtJ	MA:0000368	118	90.49234118133776	1.3039777561234667	7.598408546252757e-10	3.4618349336727564e-06
Both	MRL/MpJ_F	MPATH:738	44	16.13223636141942	2.7274581784102123	7.984247360758259e-10	3.6376230975614625e-06
Strain	BUB/BnJ	PAM_0001247x613	32	11.531803596528677	2.774934530590921	8.13868626513517e-10	3.7079854623955833e-06
Strain	BUB/BnJ	MPATH:613	32	11.656432676647372	2.7452652872185466	8.13868626513517e-10	3.7079854623955833e-06
