Factor	Value	Class	Observed	Expected	Ratio	P-value	AdjP
Strain	C57L/J	MPATH:555	70	31.046644175145254	2.254672022042218	4.691225301753987e-10	2.8574253312983534e-06
Both	C3H/HeJ_M	MPATH:270	44	14.195081296139172	3.099665234884373	4.698051528607798e-10	2.86158318607501e-06
Both	KK/HlJ_F	MA:0000129	52	20.320222469114455	2.5590271011568375	4.928105795929921e-10	3.001709240300915e-06
Both	129S1/SvImJ_M	MA:0002561	24	6.542814985368707	3.6681459056491303	4.94581425925248e-10	3.0124954653106857e-06
Both	NON/ShiLtJ_F	MA:0000267	52	26.39679443302351	1.9699361652392837	4.966028727758978e-10	3.0248080980779933e-06
Strain	MRL/MpJ	PAM_0002417x591	40	16.85135099655117	2.373696922471467	5.310539542552557e-10	3.2346496353687622e-06
Strain	MRL/MpJ	MAP_0002417x591	40	16.85135099655117	2.373696922471467	5.310539542552557e-10	3.2346496353687622e-06
Both	A/J_M	MA:0000399	62	28.492644624908337	2.1760001858795324	5.316500925408946e-10	3.2382807136665893e-06
Both	DBA/2J_M	MPATH:725	18	5.122332778193995	3.514023937809512	5.404516435255579e-10	3.2918909607141733e-06
Both	DBA/2J_M	PAM_0000368x725	18	5.122332778193995	3.514023937809512	5.404516435255579e-10	3.2918909607141733e-06
Both	DBA/2J_M	MAP_0000368x725	18	5.122332778193995	3.514023937809512	5.404516435255579e-10	3.2918909607141733e-06
Strain	BALB/cByJ	PAM_0000093x555	12	1.2108108108108109	9.910714285714285	5.637633705379546e-10	3.4338826899466813e-06
Strain	BALB/cByJ	MAP_0000093x555	12	1.2108108108108109	9.910714285714285	5.637633705379546e-10	3.4338826899466813e-06
Strain	KK/HlJ	MA:0000522	116	88.6488940305244	1.3085329633109446	5.857302188942134e-10	3.567682763284654e-06
Both	BUB/BnJ_F	PAM_0001247x613	24	7.4713236685060425	3.2122821958801597	5.895364490491716e-10	3.5908665111585044e-06
Both	BUB/BnJ_F	MAP_0001247x613	24	7.4713236685060425	3.2122821958801597	5.895364490491716e-10	3.5908665111585044e-06
Strain	AKR/J	MPATH:516	16	1.8868504271671274	8.479739448145883	5.905480311639817e-10	3.5970280578198123e-06
Strain	KK/HlJ	PAM_0000389x34	18	1.2490834062000982	14.410566909025507	6.075508925910686e-10	3.7005924867721987e-06
Strain	KK/HlJ	MAP_0000389x34	18	1.2490834062000982	14.410566909025507	6.075508925910686e-10	3.7005924867721987e-06
Both	P/J_F	MAP_0000116x696	24	6.019996257384982	3.986713441982326	6.721508384896378e-10	4.094070757240384e-06
Both	P/J_F	MPATH:696	24	6.019996257384982	3.986713441982326	6.721508384896378e-10	4.094070757240384e-06
Both	P/J_F	PAM_0000116x696	24	6.019996257384982	3.986713441982326	6.721508384896378e-10	4.094070757240384e-06
Sex	F	MPATH:803	62	34.11785141298471	1.817230494661331	6.860072826841284e-10	4.178470358829026e-06
Both	FVB/NJ_M	MAP_0000116x43	20	1.8582574245363719	10.76277147391994	6.976155886701048e-10	4.249176550589608e-06
Both	FVB/NJ_M	PAM_0000116x43	20	1.8582574245363719	10.76277147391994	6.976155886701048e-10	4.249176550589608e-06
Strain	NZO/H1LtJ	MA:0000165	22	6.461545621314315	3.4047581320837406	7.267089048256889e-10	4.426383939293271e-06
Strain	C57BL/10J	MPATH:43	42	17.943260593323565	2.3407116996131467	7.272593141038792e-10	4.429736482206729e-06
Strain	C57L/J	MAP_0000403x214	38	11.454767314837424	3.317396063626573	7.492438167709374e-10	4.56364408795178e-06
Strain	C57L/J	PAM_0000403x214	38	11.454767314837424	3.317396063626573	7.492438167709374e-10	4.56364408795178e-06
Both	C3H/HeJ_M	MPATH:267	44	14.791442795654028	2.9746929091276972	7.583473260034113e-10	4.619093562686778e-06
Strain	NON/ShiLtJ	MA:0000368	118	90.49234118133776	1.3039777561234667	7.598408546252757e-10	4.628190645522555e-06
Both	KK/HlJ_F	MA:0000589	54	21.298451332587238	2.5353956096037114	7.608196757225192e-10	4.634152644825864e-06
Sex	F	MPATH:45	162	141.01446513910918	1.1488183133566392	7.618773177712017e-10	4.64059474254439e-06
Both	MRL/MpJ_F	MPATH:738	44	16.13223636141942	2.7274581784102123	7.984247360758259e-10	4.863205067437855e-06
Both	PWD/PhJ_M	MPATH:556	38	16.25093963208345	2.3383263282191034	8.054781090866915e-10	4.906167162447038e-06
Strain	BUB/BnJ	PAM_0001247x613	32	11.531803596528677	2.774934530590921	8.13868626513517e-10	4.957273804093832e-06
Strain	BUB/BnJ	MAP_0001247x613	32	11.531803596528677	2.774934530590921	8.13868626513517e-10	4.957273804093832e-06
Both	C57BL/6J_F	MPATH:493	16	2.657447131171771	6.020815922288915	8.440144011080638e-10	5.140891717149216e-06
Both	C57BL/6J_F	MAP_0000368x493	16	2.657447131171771	6.020815922288915	8.440144011080638e-10	5.140891717149216e-06
Both	C57BL/6J_F	PAM_0000368x493	16	2.657447131171771	6.020815922288915	8.440144011080638e-10	5.140891717149216e-06
Strain	NOD.B10Sn-H2<b>/J	MPATH:647	74	44.56052593612185	1.6606626256180204	8.553225327953789e-10	5.209769547256653e-06
Both	WSB/EiJ_F	MAP_0000141x41	10	0.8559072210865689	11.683509326285462	9.207663114487829e-10	5.6083876030345365e-06
Both	WSB/EiJ_F	PAM_0000141x41	10	0.8559072210865689	11.683509326285462	9.207663114487829e-10	5.6083876030345365e-06
Both	SM/J_F	MPATH:515	10	1.0057958963810627	9.942375024575892	9.207663114487829e-10	5.6083876030345365e-06
Strain	NOD.B10Sn-H2<b>/J	MPATH:676	74	45.013185674629895	1.6439627387160805	9.597749149821149e-10	5.845989007156062e-06
Both	KK/HlJ_M	MAP_0000736x62	10	0.22480933617693385	44.48213837582619	9.600048744631876e-10	5.847389690355276e-06
Both	KK/HlJ_M	PAM_0000736x62	10	0.22480933617693385	44.48213837582619	9.600048744631876e-10	5.847389690355276e-06
Both	NOD.B10Sn-H2<b>/J_M	MAP_0001585x214	14	2.2443123580733397	6.2379908704056195	9.626015143838942e-10	5.8632058241123e-06
Both	NOD.B10Sn-H2<b>/J_M	PAM_0001585x214	14	2.2443123580733397	6.2379908704056195	9.626015143838942e-10	5.8632058241123e-06
Strain	FVB/NJ	MPATH:41	16	3.5181043047203846	4.547903818125047	9.635439045241824e-10	5.868945922456795e-06
Both	KK/HlJ_F	MA:0001610	22	4.792599355572971	4.590410832989361	9.980896560616164e-10	6.079364095071305e-06
Both	KK/HlJ_F	MA:0001520	22	4.816338227976532	4.567785516434291	9.980896560616164e-10	6.079364095071305e-06
Strain	SM/J	MA:0001610	22	7.720602400128403	2.849518581559661	1.035940540730684e-09	6.309913833590596e-06
Strain	SM/J	MA:0001520	22	7.756210708733744	2.836436608823338	1.035940540730684e-09	6.309913833590596e-06
Strain	SM/J	MA:0001611	18	4.576496370657575	3.9331397956322784	1.035940540730684e-09	6.309913833590596e-06
Both	PWD/PhJ_M	MAP_0000129x762	28	9.894200833134065	2.8299405350892584	1.0453915903274005e-09	6.3674801766841965e-06
Both	PWD/PhJ_M	PAM_0000129x762	28	9.894200833134065	2.8299405350892584	1.0453915903274005e-09	6.3674801766841965e-06
Both	KK/HlJ_F	MA:0000573	54	21.634825682894526	2.4959757379831746	1.0479967402186349e-09	6.383348144671705e-06
Both	WSB/EiJ_M	MPATH:14	48	29.064559547010795	1.6514958680988048	1.0673207607411932e-09	6.501050753674607e-06
Both	NOD.B10Sn-H2<b>/J_F	MA:0002434	18	4.61000117084061	3.9045543228610056	1.1180752131951926e-09	6.810196123571918e-06
Strain	KK/HlJ	MA:0000139	22	6.3300346233877995	3.475494418105682	1.1298443755629147e-09	6.8818820915537136e-06
Both	C57L/J_F	PAM_0000120x214	16	3.8626887453552348	4.142192409170817	1.2337086278821945e-09	7.514519252430447e-06
Both	C57L/J_F	MAP_0000120x214	16	3.8626887453552348	4.142192409170817	1.2337086278821945e-09	7.514519252430447e-06
Both	PWD/PhJ_M	MPATH:762	28	10.014759055370153	2.795873554739765	1.2381609895898438e-09	7.541638587591738e-06
Both	BTBR T<+> tf/J_M	MA:0001551	12	1.09320924038791	10.976855625316494	1.241145946163394e-09	7.559819958081233e-06
Strain	C3H/HeJ	MPATH:602	80	42.773263677274876	1.8703272353403189	1.2482311479843324e-09	7.602975922372569e-06
Strain	LP/J	MA:0000347	34	7.873529570153956	4.318266629604489	1.2779147547269723e-09	7.783778771041988e-06
Both	BTBR T<+> tf/J_F	MPATH:493	12	1.6531796577808189	7.258739208119979	1.2936274973344678e-09	7.879485086264243e-06
Both	BTBR T<+> tf/J_F	MAP_0000368x493	12	1.6531796577808189	7.258739208119979	1.2936274973344678e-09	7.879485086264243e-06
Both	BTBR T<+> tf/J_F	PAM_0000368x493	12	1.6531796577808189	7.258739208119979	1.2936274973344678e-09	7.879485086264243e-06
Strain	SM/J	MPATH:800	20	5.182859694407439	3.858873513705375	1.319937954500928e-09	8.039742080865153e-06
Strain	SM/J	PAM_0000110x800	20	5.096373207920953	3.924359379512343	1.319937954500928e-09	8.039742080865153e-06
Strain	SM/J	MAP_0000110x800	20	5.096373207920953	3.924359379512343	1.319937954500928e-09	8.039742080865153e-06
Both	KK/HlJ_M	MA:0000129	54	17.150054179472903	3.1486780994915584	1.3477733624264844e-09	8.209287550539717e-06
Both	KK/HlJ_F	MPATH:1	70	54.272405372015214	1.2897898945178223	1.3914518725488667e-09	8.475333355695147e-06
Both	KK/HlJ_F	MPATH:33	70	42.93185307037548	1.6304909989618526	1.3914518725488667e-09	8.475333355695147e-06
Strain	BALB/cByJ	MAP_0000347x491	10	1.0577372804397218	9.454143467310528	1.435412810969217e-09	8.7430994316135e-06
Strain	BALB/cByJ	PAM_0000347x491	10	1.0577372804397218	9.454143467310528	1.435412810969217e-09	8.7430994316135e-06
Strain	NOD.B10Sn-H2<b>/J	PAM_0000411x555	18	2.5181627519033007	7.148068561650781	1.50099804337858e-09	9.14257908221893e-06
Strain	NOD.B10Sn-H2<b>/J	MAP_0000411x555	18	2.5181627519033007	7.148068561650781	1.50099804337858e-09	9.14257908221893e-06
Strain	P/J	MPATH:696	34	10.533829407223388	3.227696090909266	1.5472060239047765e-09	9.424031891603993e-06
Strain	P/J	PAM_0000116x696	34	10.533829407223388	3.227696090909266	1.5472060239047765e-09	9.424031891603993e-06
Strain	P/J	MAP_0000116x696	34	10.533829407223388	3.227696090909266	1.5472060239047765e-09	9.424031891603993e-06
Both	C57BL/6J_F	MPATH:34	22	7.661951864013028	2.8713310120532745	1.5479632388735203e-09	9.428644087978612e-06
Both	NOD.B10Sn-H2<b>/J_F	MAP_0000124x214	36	9.949019428893248	3.6184470497113828	1.5523828200208198e-09	9.455563756746815e-06
Both	NOD.B10Sn-H2<b>/J_F	PAM_0000124x214	36	9.949019428893248	3.6184470497113828	1.5523828200208198e-09	9.455563756746815e-06
Both	KK/HlJ_F	MA:0000415	40	11.23596672903786	3.5599963015754863	1.5766903571004832e-09	9.603620965099044e-06
Both	P/J_F	MAP_0000002x554	14	2.3063063063063063	6.0703125	1.6032526248545453e-09	9.765411737989036e-06
Both	P/J_F	MA:0001112	14	2.3063063063063063	6.0703125	1.6032526248545453e-09	9.765411737989036e-06
Both	P/J_F	PAM_0000002x554	14	2.3063063063063063	6.0703125	1.6032526248545453e-09	9.765411737989036e-06
Both	P/J_F	MA:0000002	14	2.3063063063063063	6.0703125	1.6032526248545453e-09	9.765411737989036e-06
Strain	SM/J	MA:0002900	14	2.7197552005188372	5.147522099536485	1.6226587495279676e-09	9.88361444337485e-06
Both	C57BL/10J_F	MAP_0000116x696	40	15.349474634017461	2.605952382979422	1.724482109898179e-09	1.0503820531389808e-05
Both	C57BL/10J_F	PAM_0000116x696	40	15.349474634017461	2.605952382979422	1.724482109898179e-09	1.0503820531389808e-05
Both	C57BL/10J_F	MPATH:696	40	15.349474634017461	2.605952382979422	1.724482109898179e-09	1.0503820531389808e-05
Both	WSB/EiJ_F	MPATH:591	22	11.250746374881805	1.9554258239361584	1.7511330720752447e-09	1.0666151542010315e-05
Both	C57BLKS/J_F	PAM_0000151x752	10	0.41477053543949743	24.10971644695986	1.7579259573083364e-09	1.0707527005965078e-05
Both	C57BLKS/J_F	MPATH:752	12	1.3706915023985722	8.75470518274988	1.7579259573083364e-09	1.0707527005965078e-05
Both	C57BLKS/J_F	MAP_0000151x752	10	0.41477053543949743	24.10971644695986	1.7579259573083364e-09	1.0707527005965078e-05
Both	LP/J_M	MAP_0000253x555	22	5.125721492323301	4.2920786923263385	1.790472367759058e-09	1.0905767192020422e-05
Both	LP/J_M	PAM_0000253x555	22	5.125721492323301	4.2920786923263385	1.790472367759058e-09	1.0905767192020422e-05
Both	NOD.B10Sn-H2<b>/J_M	MA:0001585	14	2.3343522281293527	5.997381128390802	1.8900967996286428e-09	1.1512579606538064e-05
Both	BALB/cByJ_M	MA:0000017	20	3.5133769751612123	5.692528909193496	1.9330954151764197e-09	1.1774484173839572e-05
Both	KK/HlJ_M	MA:0000589	54	18.04926784741583	2.991811105940862	1.9624214152881584e-09	1.1953108840520173e-05
Strain	BUB/BnJ	PAM_0001247x474	32	10.845844919227982	2.950438646164765	2.0051344410981265e-09	1.2213273880728689e-05
Strain	BUB/BnJ	MAP_0001247x474	32	10.845844919227982	2.950438646164765	2.0051344410981265e-09	1.2213273880728689e-05
Both	PWD/PhJ_F	MA:0002563	58	34.43201737944794	1.6844787036678108	2.005245670105387e-09	1.2213951376611914e-05
Strain	NOD.B10Sn-H2<b>/J	MAP_0001585x214	22	5.318854352311034	4.136229071668607	2.0152654045721866e-09	1.2274981579249188e-05
Strain	NOD.B10Sn-H2<b>/J	PAM_0001585x214	22	5.318854352311034	4.136229071668607	2.0152654045721866e-09	1.2274981579249188e-05
Strain	KK/HlJ	MA:0000284	38	7.691309039430953	4.940641418149473	2.088274813061275e-09	1.2719681886356226e-05
Both	FVB/NJ_F	MA:0000276	16	5.239694215636381	3.053613310534905	2.0911153054188055e-09	1.2736983325305945e-05
Both	LP/J_M	MA:0000253	40	12.756854456783879	3.135569205990955	2.1761279260478225e-09	1.3254795197557288e-05
Both	RIIIS/J_F	MPATH:62	48	16.440971355786704	2.9195355287268665	2.190174583658793e-09	1.3340353389065707e-05
Strain	FVB/NJ	MPATH:45	20	7.46161561882404	2.680384654168506	2.2067106919296843e-09	1.3441074824543707e-05
Strain	C3H/HeJ	MPATH:697	20	1.429227589107803	13.993572578937567	2.254336470204727e-09	1.3731163440016991e-05
Strain	129S1/SvImJ	MA:0000253	72	24.96771484828586	2.883724058749538	2.2792307284078944e-09	1.3882794366732485e-05
Both	PWD/PhJ_M	MA:0000399	48	22.415659517161913	2.1413601488392597	2.345023135795487e-09	1.4283535920130312e-05
Both	BALB/cByJ_M	MA:0000399	50	20.81849321139027	2.401710800695406	2.345023135795487e-09	1.4283535920130312e-05
Strain	KK/HlJ	MA:0000061	18	4.179815122405888	4.306410564312055	2.357175509806681e-09	1.4357556030232492e-05
Both	KK/HlJ_M	MPATH:213	36	17.222744286556946	2.09025921775425	2.390718468278941e-09	1.456186619028703e-05
Both	KK/HlJ_M	PAM_0000127x134	58	40.78104284332464	1.4222294467267134	2.390718468278941e-09	1.456186619028703e-05
Both	KK/HlJ_M	MA:0000127	58	44.29890273638506	1.309287508657895	2.390718468278941e-09	1.456186619028703e-05
Both	KK/HlJ_M	MAP_0000127x134	58	40.78104284332464	1.4222294467267134	2.390718468278941e-09	1.456186619028703e-05
Strain	KK/HlJ	PAM_0001702x127	56	34.87670630333535	1.6056562082711514	2.3907184682789413e-09	1.4561866190287031e-05
Strain	KK/HlJ	MA:0001702	58	36.7088610431479	1.5799999877911308	2.3907184682789413e-09	1.4561866190287031e-05
Strain	KK/HlJ	MAP_0000253x213	42	12.640186664108818	3.3227357408618747	2.3907184682789413e-09	1.4561866190287031e-05
Strain	KK/HlJ	PAM_0001702x474	58	36.27314723593712	1.5989789808626615	2.3907184682789413e-09	1.4561866190287031e-05
Strain	KK/HlJ	MA:0000383	58	36.7088610431479	1.5799999877911308	2.3907184682789413e-09	1.4561866190287031e-05
Strain	KK/HlJ	MAP_0001702x127	56	34.87670630333535	1.6056562082711514	2.3907184682789413e-09	1.4561866190287031e-05
Strain	KK/HlJ	PAM_0000253x213	42	12.640186664108818	3.3227357408618747	2.3907184682789413e-09	1.4561866190287031e-05
Strain	KK/HlJ	MAP_0001702x474	58	36.27314723593712	1.5989789808626615	2.3907184682789413e-09	1.4561866190287031e-05
Strain	C3H/HeJ	MPATH:126	80	45.29665597312962	1.7661347903354436	2.4298992171525415e-09	1.480051613167613e-05
Sex	F	MAP_0001459x803	54	29.97514681614082	1.8014924274173174	2.448557798196094e-09	1.4914165548812407e-05
Sex	F	PAM_0001459x803	54	29.97514681614082	1.8014924274173174	2.448557798196094e-09	1.4914165548812407e-05
Strain	BUB/BnJ	MPATH:684	10	1.0212934841437864	9.79150474888579	2.561966861714677e-09	1.5604940154704096e-05
Strain	BUB/BnJ	MPATH:683	10	1.0212934841437864	9.79150474888579	2.561966861714677e-09	1.5604940154704096e-05
Both	C57BLKS/J_F	MA:0000380	14	3.0491781510392815	4.591401127293347	2.5702276306605783e-09	1.565525649835358e-05
Both	BUB/BnJ_F	MA:0000383	44	16.396299595664793	2.683532326503333	2.586249007374413e-09	1.575284270391755e-05
Both	KK/HlJ_M	MA:0000573	54	18.326380801075732	2.946571971091547	2.5894289420218024e-09	1.57722116858548e-05
Strain	A/J	PAM_0001876x555	14	2.152886870345158	6.502896270511174	2.633418848642561e-09	1.604015420708184e-05
Strain	A/J	MAP_0001876x555	14	2.152886870345158	6.502896270511174	2.633418848642561e-09	1.604015420708184e-05
Strain	NON/ShiLtJ	MAP_0001657x34	10	1.0473467497685984	9.547936251493985	2.683462299305971e-09	1.634496886507267e-05
Strain	NON/ShiLtJ	PAM_0001657x34	10	1.0473467497685984	9.547936251493985	2.683462299305971e-09	1.634496886507267e-05
Strain	RIIIS/J	MA:0000275	20	5.929670917208009	3.3728684574989902	2.7282368569287083e-09	1.661769069555276e-05
Strain	RIIIS/J	PAM_0000275x29	20	5.742283529820622	3.482934950205213	2.7282368569287083e-09	1.661769069555276e-05
Strain	RIIIS/J	MAP_0000275x29	20	5.742283529820622	3.482934950205213	2.7282368569287083e-09	1.661769069555276e-05
Strain	C3H/HeJ	MPATH:62	52	25.543828582752067	2.0357167615473237	2.93229544580052e-09	1.7860611560370967e-05
Strain	RIIIS/J	MPATH:614	42	12.086725404012903	3.4748865880626045	3.0495471040897323e-09	1.857479141101056e-05
Both	CBA/J_M	MPATH:743	14	3.266766453340421	4.285583374252037	3.108209021232221e-09	1.8932101148325458e-05
Both	CBA/J_M	MAP_0000358x743	14	3.266766453340421	4.285583374252037	3.108209021232221e-09	1.8932101148325458e-05
Both	CBA/J_M	PAM_0000358x743	14	3.266766453340421	4.285583374252037	3.108209021232221e-09	1.8932101148325458e-05
Both	SWR/J_F	MPATH:25	14	4.024788448633381	3.478443694289996	3.1147515798207266e-09	1.8971951872688047e-05
Strain	C57BR/cdJ	MAP_0000253x214	10	1.043248589836127	9.58544310284742	3.1738951044669594e-09	1.933219508130825e-05
Strain	C57BR/cdJ	PAM_0000253x214	10	1.043248589836127	9.58544310284742	3.1738951044669594e-09	1.933219508130825e-05
Strain	PWD/PhJ	MAP_0000127x47	88	67.15425649039315	1.3104158187290624	3.1741878100964825e-09	1.9333977951297674e-05
Strain	PWD/PhJ	PAM_0000127x47	88	67.15425649039315	1.3104158187290624	3.1741878100964825e-09	1.9333977951297674e-05
Strain	C57BL/6J	MA:0001876	18	12.82380671300919	1.403639371898813	3.193080010781275e-09	1.9449050345668748e-05
Both	KK/HlJ_M	MA:0001876	26	5.529762091509932	4.701829765862596	3.2017094504457295e-09	1.950161226266494e-05
Both	C57BR/cdJ_F	PAM_0000253x555	22	4.177504199903277	5.266302305694719	3.227842105655774e-09	1.966078626554932e-05
Both	C57BR/cdJ_F	MAP_0000253x555	22	4.177504199903277	5.266302305694719	3.227842105655774e-09	1.966078626554932e-05
Strain	AKR/J	MPATH:218	32	13.542356028496005	2.362956632705947	3.2415215370183125e-09	1.974410768197854e-05
Both	DBA/2J_F	MPATH:176	38	15.000374788432826	2.5332700373128527	3.3071500336266266e-09	2.0143850854819784e-05
Both	DBA/2J_F	MPATH:181	38	14.369744157802195	2.6444451329613634	3.3071500336266266e-09	2.0143850854819784e-05
Both	C57BL/10J_F	MPATH:708	20	2.5617201724666137	7.807253975262459	3.3178929516317756e-09	2.0209285968389145e-05
Both	C57BL/10J_F	MAP_0000368x635	20	2.5617201724666137	7.807253975262459	3.3178929516317756e-09	2.0209285968389145e-05
Both	C57BL/10J_F	MPATH:635	20	2.5617201724666137	7.807253975262459	3.3178929516317756e-09	2.0209285968389145e-05
Both	C57BL/10J_F	PAM_0000368x635	20	2.5617201724666137	7.807253975262459	3.3178929516317756e-09	2.0209285968389145e-05
Both	A/J_M	MAP_0000415x272	28	5.45136272252163	5.1363303865878285	3.415955815619569e-09	2.0806586872938796e-05
Both	A/J_M	PAM_0000415x272	28	5.45136272252163	5.1363303865878285	3.415955815619569e-09	2.0806586872938796e-05
Both	A/J_M	MPATH:272	28	5.45136272252163	5.1363303865878285	3.415955815619569e-09	2.0806586872938796e-05
Both	PWD/PhJ_M	MA:0000358	30	10.586463347191266	2.833807572569494	3.466329718513792e-09	2.111341431546751e-05
Strain	CBA/J	PAM_0000403x608	18	5.427452070622661	3.3164733222480507	3.5165235592996865e-09	2.141914499969439e-05
Strain	CBA/J	MAP_0000403x608	18	5.427452070622661	3.3164733222480507	3.5165235592996865e-09	2.141914499969439e-05
Both	NON/ShiLtJ_M	MA:0000399	50	23.617720519819507	2.1170544362247417	3.543386879549584e-09	2.1582769483336517e-05
Both	MRL/MpJ_M	PAM_0001247x474	26	10.104356907627633	2.57314742914247	3.5814096021115975e-09	2.181436588646174e-05
Both	MRL/MpJ_M	MAP_0001247x474	26	10.104356907627633	2.57314742914247	3.5814096021115975e-09	2.181436588646174e-05
Both	C57BR/cdJ_F	MA:0000338	14	2.251227041310369	6.2188307723289595	3.6178704857208193e-09	2.2036449128525512e-05
Both	DBA/2J_F	MPATH:175	38	15.06158582966001	2.52297470065659	3.674839696310924e-09	2.2383448590229838e-05
Both	129S1/SvImJ_M	MA:0000399	68	32.93237146651949	2.064837634578846	3.7564387041890386e-09	2.2880468147215436e-05
Both	C57BL/6J_M	MAP_0000349x667	24	10.028015331723946	2.393295104373767	3.759630197158282e-09	2.2899907530891096e-05
Both	C57BL/6J_M	PAM_0000349x667	24	10.028015331723946	2.393295104373767	3.759630197158282e-09	2.2899907530891096e-05
Strain	NZW/LacJ	MAP_0000358x837	12	1.3264765422452676	9.046522586587272	3.821614691835796e-09	2.327745508797183e-05
Strain	NZW/LacJ	PAM_0000358x837	12	1.3264765422452676	9.046522586587272	3.821614691835796e-09	2.327745508797183e-05
Strain	NZW/LacJ	MPATH:837	12	1.3264765422452676	9.046522586587272	3.821614691835796e-09	2.327745508797183e-05
Strain	NZW/LaCJ	MPATH:837	12	1.3264765422452676	9.046522586587272	3.821614691835796e-09	2.327745508797183e-05
Strain	NZW/LaCJ	MAP_0000358x837	12	1.3264765422452676	9.046522586587272	3.821614691835796e-09	2.327745508797183e-05
Strain	NZW/LaCJ	PAM_0000358x837	12	1.3264765422452676	9.046522586587272	3.821614691835796e-09	2.327745508797183e-05
Both	KK/HlJ_M	MA:0001878	26	5.733417060344249	4.534817496503367	3.92918310761145e-09	2.3932654308461342e-05
Strain	NON/ShiLtJ	MPATH:554	54	30.157483858260203	1.7906003118098088	3.989943764208188e-09	2.430274746779207e-05
Strain	129S1/SvImJ	PAM_0001613x68	20	1.88059749896783	10.63491789762405	4.040900524010123e-09	2.4613125091745657e-05
Strain	129S1/SvImJ	MAP_0001613x68	20	1.88059749896783	10.63491789762405	4.040900524010123e-09	2.4613125091745657e-05
Both	C57BL/6J_M	MA:0000349	34	11.679123982184533	2.9111772468435118	4.310953291848774e-09	2.6258016500650884e-05
Both	129S1/SvImJ_F	MPATH:644	30	7.100294642232667	4.225176772462302	4.399584164666428e-09	2.679786714698321e-05
Both	PWD/PhJ_M	MPATH:218	42	24.981265109965047	1.6812599287954462	4.528820943834668e-09	2.758504836889696e-05
Both	NOD.B10Sn-H2<b>/J_F	MPATH:742	14	3.6885508333992876	3.795528551004923	4.5604401791659695e-09	2.777764113129992e-05
Strain	MRL/MpJ	MPATH:743	12	7.134665492102411	1.6819288883666912	4.6847999853826525e-09	2.8535116710965738e-05
Strain	MRL/MpJ	MAP_0000358x743	12	7.134665492102411	1.6819288883666912	4.6847999853826525e-09	2.8535116710965738e-05
Strain	MRL/MpJ	PAM_0000358x743	12	7.134665492102411	1.6819288883666912	4.6847999853826525e-09	2.8535116710965738e-05
Strain	MRL/MpJ	MPATH:859	12	1.9049748290346131	6.299295831683644	4.6847999853826525e-09	2.8535116710965738e-05
Strain	MRL/MpJ	MPATH:622	14	9.997707246077148	1.4003210591601642	4.6847999853826525e-09	2.8535116710965738e-05
Strain	KK/HlJ	MPATH:41	18	3.3149010913688817	5.430026267410271	4.715114938728468e-09	2.87197650917951e-05
Both	NOD.B10Sn-H2<b>/J_F	MA:0000116	36	14.690701449450088	2.450529685316529	4.764462233505295e-09	2.9020339464280748e-05
Strain	NOD.B10Sn-H2<b>/J	MA:0001585	22	5.5915584675400165	3.934502362393934	4.781217444354651e-09	2.912239545356418e-05
Strain	MRL/MpJ	MA:0001247	106	60.202926708082735	1.760711742702845	5.286303993286302e-09	3.219887762310686e-05
Both	C57BL/6J_F	MA:0000339	12	1.7067369915761654	7.030960282238943	5.349443376472002e-09	3.258345960609096e-05
Both	WSB/EiJ_M	MPATH:597	48	29.917153117040815	1.604430736180549	5.387856991378757e-09	3.281743693448801e-05
Strain	129S1/SvImJ	PAM_0000253x555	36	10.132748622628798	3.552836583708746	5.550670183452897e-09	3.38091320874116e-05
Strain	129S1/SvImJ	MAP_0000253x555	36	10.132748622628798	3.552836583708746	5.550670183452897e-09	3.38091320874116e-05
Strain	PWD/PhJ	MPATH:47	88	67.74691561836386	1.2989521249310756	5.6272907263116174e-09	3.4275827813964065e-05
Both	C3H/HeJ_F	MPATH:26	14	0.916146039549963	15.281406452269552	5.7436952982835395e-09	3.498484806184504e-05
Both	PL/J_M	MA:0000349	14	2.291064722684838	6.110695984002482	6.056678325946152e-09	3.6891227683338013e-05
Strain	CBA/J	MAP_0000358x353	26	4.92165992950296	5.282770523038911	6.125947763647587e-09	3.7313147828377455e-05
Strain	CBA/J	MPATH:353	26	4.92165992950296	5.282770523038911	6.125947763647587e-09	3.7313147828377455e-05
Strain	CBA/J	PAM_0000358x353	26	4.92165992950296	5.282770523038911	6.125947763647587e-09	3.7313147828377455e-05
Strain	RIIIS/J	MPATH:29	24	6.705808897524467	3.5789865722030787	6.1329318459255085e-09	3.7355687873532275e-05
Strain	C3H/HeJ	MPATH:25	40	10.009380706113491	3.996251234161665	6.218054425275545e-09	3.787416950435335e-05
Strain	MRL/MpJ	PAM_0000116x696	75	37.75626435733198	1.9864253330304795	6.6534126035091095e-09	4.052593616797399e-05
Strain	MRL/MpJ	MPATH:696	75	37.75626435733198	1.9864253330304795	6.6534126035091095e-09	4.052593616797399e-05
Strain	MRL/MpJ	MAP_0000116x696	75	37.75626435733198	1.9864253330304795	6.6534126035091095e-09	4.052593616797399e-05
Both	129S1/SvImJ_M	MPATH:68	22	2.427652957784715	9.062250816968282	6.749230910153866e-09	4.1109565473747196e-05
Both	C3H/HeJ_M	MPATH:556	44	16.58208286467215	2.65346641667925	6.794461710820286e-09	4.138506628060636e-05
Both	SM/J_F	MA:0001611	12	2.125832632602968	5.644847019450747	6.910199846239174e-09	4.209002726344281e-05
